riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs62119263-?	5E-13	-	NR	-	-	-	IGSF23	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44621900	35589863	"Gouveia C"
rs62137344-?	7E-19	-	NR	0.82	-	[0.78-0.86]	RN7SL341P,Y_RNA	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:64826054	35589863	"Gouveia C"
rs62255507-?	1E-8	-	NR	-	-	-	LINC00971	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:84716539	35589863	"Gouveia C"
rs62258410-?	4E-11	-	NR	-	-	-	LINC00971,SRRM1P2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:84154067	35589863	"Gouveia C"
rs62303695-?	1E-8	-	NR	-	-	-	COX7B2,GABRA4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:46914132	35589863	"Gouveia C"
rs62334698-?	2E-8	-	NR	-	-	-	LINC02063,IRX1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:4096805	35589863	"Gouveia C"
rs62364788-?	2E-9	-	NR	-	-	-	PTCD2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:72361587	35589863	"Gouveia C"
rs62375397-?	3E-9	-	NR	-	-	-	LINC02059,MIR4280HG	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:87002714	35589863	"Gouveia C"
rs62425025-?	4E-22	-	NR	1.16	-	[1.12-1.19]	KHDRBS2-OT1,RBBP4P3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:61136320	35589863	"Gouveia C"
rs62515894-?	7E-17	-	NR	1.31	-	[1.23-1.4]	CHRNA6,THAP1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:42812289	35589863	"Gouveia C"
rs63749402-?	3E-8	-	NR	-	-	-	MIR663AHG,FRG1CP	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	20:26274210	35589863	"Gouveia C"
rs6498627-?	4E-8	-	NR	-	-	-	SPRING1P3,PLA2G10FP	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	16:16801001	35589863	"Gouveia C"
rs6538539-?	2E-8	-	NR	-	-	-	KRT19P2,TMCC3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:94801517	35589863	"Gouveia C"
rs6539809-?	4E-10	-	NR	-	-	-	SLC6A15,RPL6P25	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:83974585	35589863	"Gouveia C"
rs6544066-?	3E-8	-	NR	-	-	-	PRKD3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:37316228	35589863	"Gouveia C"
rs6673285-?	1E-9	-	NR	-	-	-	DNAH14	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:225361310	35589863	"Gouveia C"
rs6696130-?	3E-11	-	NR	-	-	-	C4BPAP2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:207228879	35589863	"Gouveia C"
rs6771887-?	4E-10	-	NR	-	-	-	PPP2R3A	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:136079554	35589863	"Gouveia C"
rs6798922-?	2E-8	-	NR	-	-	-	CADM2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:85093720	35589863	"Gouveia C"
rs680119-?	7E-10	-	NR	-	-	-	PICALM	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:86004989	35589863	"Gouveia C"
rs68059633-?	2E-11	-	NR	-	-	-	CCDC83	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:85877501	35589863	"Gouveia C"
rs6846361-?	4E-10	-	NR	-	-	-	LRBA	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:150840447	35589863	"Gouveia C"
rs6904307-?	6E-21	-	NR	1.24	-	[1.19-1.3]	PRIM2,RAB23	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:57256886	35589863	"Gouveia C"
rs6916215-?	3E-16	-	NR	1.15	-	[1.11-1.18]	KHDRBS2-OT1,RBBP4P3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:60954926	35589863	"Gouveia C"
rs16861417-?	1E-8	-	NR	-	-	-	MAP3K20,MAP3K20-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:173239977	35589863	"Gouveia C"
rs1697421-?	6E-9	-	NR	-	-	-	ALPL,NBPF3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:21496799	35589863	"Gouveia C"
rs17014873-?	4E-10	-	NR	-	-	-	BIN1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:127072643	35589863	"Gouveia C"
rs17048826-?	1E-8	-	NR	-	-	-	ACTG1P22,EIF2S2P7	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:57442169	35589863	"Gouveia C"
rs17197839-?	6E-34	-	NR	0.76	-	[0.73-0.79]	HCG27,HLA-C	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:31253522	35589863	"Gouveia C"
rs17259038-?	3E-10	-	NR	-	-	-	CR1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:207600557	35589863	"Gouveia C"
rs17286171-?	3E-9	-	NR	-	-	-	CTNNA1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:138719619	35589863	"Gouveia C"
rs17296436-?	2E-8	-	NR	-	-	-	NRP1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:33272632	35589863	"Gouveia C"
rs17383366-?	1E-8	-	NR	-	-	-	SCARA3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:27646711	35589863	"Gouveia C"
rs17481534-?	4E-9	-	NR	-	-	-	SCARA5	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:27885545	35589863	"Gouveia C"
rs175921-?	1E-12	-	NR	-	-	-	AKAP10	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:19951605	35589863	"Gouveia C"
rs17705798-?	3E-11	-	NR	-	-	-	CALCRL-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:187297401	35589863	"Gouveia C"
rs17828156-?	6E-10	-	NR	-	-	-	LINC02271,MIR548AG1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:61060254	35589863	"Gouveia C"
rs1813937-?	6E-42	-	NR	1.28	-	[1.23-1.32]	LINC02750,OR4C50P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:50509630	35589863	"Gouveia C"
rs183428791-?	2E-16	-	NR	1.28	-	[1.21-1.36]	DIRAS2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	9:90629006	35589863	"Gouveia C"
rs1836278-?	4E-15	-	NR	-	-	-	ZNF112,ZNF285	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44379387	35589863	"Gouveia C"
rs1862664-?	3E-10	-	NR	-	-	-	PDXDC2P-NPIPB14P,PDXDC2P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	16:70014480	35589863	"Gouveia C"
rs1872245-?	2E-8	-	NR	-	-	-	TREM1,TREML5P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:41255188	35589863	"Gouveia C"
rs187831418-?	6E-9	-	NR	-	-	-	Y_RNA,RNU6-280P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:67572606	35589863	"Gouveia C"
rs188255-?	6E-9	-	NR	-	-	-	DLG2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:85479290	35589863	"Gouveia C"
rs1907860-?	2E-10	-	NR	-	-	-	NGRNP1,RNU7-82P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:163828635	35589863	"Gouveia C"
rs191675955-?	1E-11	-	NR	-	-	-	OR5D17P,OR5D3P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:55733687	35589863	"Gouveia C"
rs197273-?	2E-10	-	NR	-	-	-	TANK-AS1,RN7SL423P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:161038152	35589863	"Gouveia C"
rs1985749-?	1E-7	-	NR	-	-	-	TSPOAP1-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:58339641	35589863	"Gouveia C"
rs198823-?	5E-9	-	NR	-	-	-	H2BC4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:26122705	35589863	"Gouveia C"
rs4731788-?	5E-6	-	NR	0.616	-	[0.5005-0.7581]	MKLN1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	7:131302207	35694926	"Harper JD"
rs112102340-?	6E-6	-	NR	2.483	-	[1.674-3.683]	CFAP418-AS1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	8:95375483	35694926	"Harper JD"
rs79286235-?	3E-6	-	NR	4.125	-	[2.267-7.503]	FAM135B	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	8:138187317	35694926	"Harper JD"
rs140005165-?	6E-6	-	NR	13.0	-	[4.282-39.44]	ROR2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	9:91901378	35694926	"Harper JD"
rs117247154-?	2E-6	-	NR	2.458	-	[1.693-3.568]	SETX	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	9:132341729	35694926	"Harper JD"
rs149384840-?	6E-6	-	NR	4.929	-	[2.471-9.83]	NOTCH1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	9:136518433	35694926	"Harper JD"
rs150783484-?	2E-6	-	NR	3.494	-	[2.087-5.852]	MIX23P2,PRKG1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	10:50970067	35694926	"Harper JD"
rs79193402-?	9E-6	-	NR	2.819	-	[1.783-4.457]	ATG2A	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	11:64909633	35694926	"Harper JD"
rs10896430-?	2E-6	-	NR	1.684	-	[1.358-2.089]	TPCN2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	11:69109694	35694926	"Harper JD"
rs151107956-?	4E-6	-	NR	2.976	-	[1.871-4.733]	ANO1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	11:70186964	35694926	"Harper JD"
rs556343211-?	9E-7	-	NR	8.66	-	[3.665-20.46]	BORCS5	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	12:12423087	35694926	"Harper JD"
rs73181031-?	9E-6	-	NR	5.062	-	[2.477-10.35]	RPS12P24,LINC01048	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	13:37359629	35694926	"Harper JD"
rs117887196-?	5E-6	-	NR	5.983	-	[2.773-12.91]	DLEU1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	13:50283607	35694926	"Harper JD"
rs9516960-?	9E-6	-	NR	6.245	-	[2.782-14.02]	PSMA6P4,RPL7AP61	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	13:97560331	35694926	"Harper JD"
rs546851015-?	7E-6	-	NR	13.56	-	[4.344-42.31]	MCTP2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	15:94404915	35694926	"Harper JD"
rs147426078-?	6E-6	-	NR	7.995	-	[3.251-19.66]	RPS8P3,DCC	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	18:51862273	35694926	"Harper JD"
rs536700624-?	8E-6	-	NR	6.016	-	[2.733-13.24]	KDM4B	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	19:5050983	35694926	"Harper JD"
rs3092540-?	1E-5	-	NR	1.682	-	[1.336-2.118]	RN7SKP33,SLC2A10	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	20:46782086	35694926	"Harper JD"
rs78962860-?	2E-6	-	NR	3.144	-	[1.963-5.034]	LINC01429	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	20:51859872	35694926	"Harper JD"
rs117029867-?	9E-6	-	NR	4.403	-	[2.292-8.459]	TSHZ2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	20:53298332	35694926	"Harper JD"
rs151122369-?	3E-6	-	NR	5.325	-	[2.653-10.69]	NTSR1,LINC00686	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	20:62706120	35694926	"Harper JD"
rs12735762-?	9E-6	-	NR	0.6276	-	[0.5109-0.7711]	LINC02772	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	1:157275186	35694926	"Harper JD"
rs35581844-?	2E-6	-	NR	1.625	-	[1.33-1.986]	IRF2BP2,LINC00184	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	1:234615817	35694926	"Harper JD"
rs147929195-?	5E-6	-	NR	2.895	-	[1.836-4.565]	NBAS	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	2:15543205	35694926	"Harper JD"
rs188995929-?	6E-6	-	NR	9.42	-	[3.579-24.8]	PAX3,RPL23AP28	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	2:222173024	35694926	"Harper JD"
rs10177231-?	6E-6	-	NR	6.513	-	[2.899-14.63]	COL6A3,MLPH	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	2:237425119	35694926	"Harper JD"
rs494331-?	5E-6	-	NR	1.581	-	[1.299-1.925]	MTHFD2P1,RPS18P6	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	3:95420704	35694926	"Harper JD"
rs189342591-?	9E-6	-	NR	8.781	-	[3.363-22.93]	OR5K1,OR5K2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	3:98487850	35694926	"Harper JD"
rs184984767-?	2E-6	-	NR	5.934	-	[2.848-12.37]	SCFD2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:53045356	35694926	"Harper JD"
rs189488810-?	6E-6	-	NR	6.07	-	[2.785-13.23]	ZSWIM5P3,LINC02466	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:129588615	35694926	"Harper JD"
rs114014858-?	8E-6	-	NR	2.743	-	[1.764-4.266]	FSTL5	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:161858927	35694926	"Harper JD"
rs111618415-?	2E-7	-	NR	5.367	-	[2.852-10.1]	HSP90AA6P,LINC02512	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:170448644	35694926	"Harper JD"
rs75810822-?	1E-6	-	NR	5.456	-	[2.768-10.75]	HSP90AA6P,LINC02512	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:170552208	35694926	"Harper JD"
rs76819555-?	6E-6	-	NR	3.815	-	[2.136-6.811]	SORBS2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	4:185730590	35694926	"Harper JD"
rs2907292-?	9E-7	-	NR	7.512	-	[3.356-16.82]	CTNND2,RNU6-679P	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:12202315	35694926	"Harper JD"
rs190244925-?	1E-5	-	NR	9.791	-	[3.564-26.9]	NENFP3,RPS23P5	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:13277432	35694926	"Harper JD"
rs187039392-?	9E-7	-	NR	13.37	-	[4.753-37.64]	RPS23P5,NENFP3	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:13507633	35694926	"Harper JD"
rs534653341-?	4E-6	-	NR	12.05	-	[4.198-34.6]	RPL29P13,NENFP3	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:13611245	35694926	"Harper JD"
rs114804794-?	9E-6	-	NR	8.527	-	[3.311-21.96]	IQGAP2,SNRPCP2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:76403038	35694926	"Harper JD"
rs71581242-?	5E-6	-	NR	2.435	-	[1.662-3.567]	RPS17P2,SEMA6A-AS2	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:116641933	35694926	"Harper JD"
rs77801218-?	9E-6	-	NR	2.035	-	[1.488-2.783]	ARSI	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:150325291	35694926	"Harper JD"
rs75972093-?	1E-6	-	NR	6.418	-	[3.034-13.58]	LINC02227,EBF1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:158677729	35694926	"Harper JD"
rs143255859-?	8E-6	-	NR	3.278	-	[1.949-5.514]	RNF130	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	5:179970609	35694926	"Harper JD"
rs78883162-?	8E-6	-	NR	4.683	-	[2.376-9.23]	RBMXP1,RNU7-65P	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	6:49272135	35694926	"Harper JD"
rs79437694-?	6E-6	-	NR	15.66	-	[4.774-51.33]	L3MBTL3,TMEM244	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	6:129940536	35694926	"Harper JD"
rs139786718-?	5E-6	-	NR	3.373	-	[2.004-5.675]	MAD1L1	"Alzheimer's disease in non-APOE e4 carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244033	7:1882207	35694926	"Harper JD"
rs11263955-?	5E-6	-	NR	1.974	-	[1.472-2.647]	GRIK3	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244032	1:36972779	35694926	"Harper JD"
rs77731149-?	5E-6	-	NR	3.733	-	[2.119-6.574]	GFPT1,ANTXR1	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244032	2:69254791	35694926	"Harper JD"
rs73039501-?	1E-6	-	NR	3.665	-	[2.172-6.183]	RPS6KA2	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244032	6:166876046	35694926	"Harper JD"
rs10254077-?	4E-6	-	NR	3.191	-	[1.947-5.228]	EPS15P1,HMGN1P19	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease,APOE carrier status"	-	GCST90244032	7:46684273	35694926	"Harper JD"
