riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs2954032-?	7E-15	-	NR	-	-	-	TRIB1AL	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	8:125481150	35285134	"Temprano-Sagrera G"
rs1537370-?	6E-69	-	NR	-	-	-	CDKN2B-AS1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	9:22084311	35285134	"Temprano-Sagrera G"
rs649129-?	4E-11	-	NR	-	-	-	ABO,Y_RNA	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	9:133278860	35285134	"Temprano-Sagrera G"
rs9337951-?	1E-12	-	NR	-	-	-	JCAD	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	10:30028144	35285134	"Temprano-Sagrera G"
rs523297-?	9E-18	-	NR	-	-	-	LINC03089	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	10:44261109	35285134	"Temprano-Sagrera G"
rs7088704-?	1E-9	-	NR	-	-	-	TSPAN14	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	10:80482174	35285134	"Temprano-Sagrera G"
rs7925998-?	1E-10	-	NR	-	-	-	MIR4693,DYNC2H1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	11:103822222	35285134	"Temprano-Sagrera G"
rs11105378-?	3E-11	-	NR	-	-	-	ATP2B1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:89696964	35285134	"Temprano-Sagrera G"
rs11065770-?	1E-23	-	NR	-	-	-	MYL2	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:110914133	35285134	"Temprano-Sagrera G"
rs3184504-?	2E-20	-	NR	-	-	-	SH2B3,ATXN2	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:111446804	35285134	"Temprano-Sagrera G"
rs17696736-?	7E-16	-	NR	-	-	-	NAA25	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:112049014	35285134	"Temprano-Sagrera G"
rs11614295-?	3E-16	-	NR	-	-	-	RPH3A	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:112758928	35285134	"Temprano-Sagrera G"
rs7979478-?	9E-11	-	NR	-	-	-	HNF1A	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:120982460	35285134	"Temprano-Sagrera G"
rs11057830-?	8E-12	-	NR	-	-	-	SCARB1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	12:124822507	35285134	"Temprano-Sagrera G"
rs9551465-?	4E-13	-	NR	-	-	-	FLT1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	13:28388620	35285134	"Temprano-Sagrera G"
rs11617955-?	3E-14	-	NR	-	-	-	COL4A1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	13:110165755	35285134	"Temprano-Sagrera G"
rs11072811-?	1E-24	-	NR	-	-	-	MORF4L1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	15:78839988	35285134	"Temprano-Sagrera G"
rs11072811-?	8E-25	-	NR	-	-	-	MORF4L1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	15:78839988	35285134	"Temprano-Sagrera G"
rs8032315-?	3E-19	-	NR	-	-	-	FURIN	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	15:90875067	35285134	"Temprano-Sagrera G"
rs4887823-?	2E-12	-	NR	-	-	-	CFDP1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	16:75399176	35285134	"Temprano-Sagrera G"
rs11658797-?	1E-9	-	NR	-	-	-	SMG6	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	17:2185675	35285134	"Temprano-Sagrera G"
rs11079868-?	6E-10	-	NR	-	-	-	FLJ40194	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	17:49280607	35285134	"Temprano-Sagrera G"
rs6511720-?	8E-29	-	NR	-	-	-	LDLR	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	19:11091630	35285134	"Temprano-Sagrera G"
rs12151113-?	8E-10	-	NR	-	-	-	FCHO1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	19:17748561	35285134	"Temprano-Sagrera G"
rs15052-?	4E-10	-	NR	-	-	-	TGFB1,HNRNPUL1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	19:41307470	35285134	"Temprano-Sagrera G"
rs4420638-?	5E-13	-	NR	-	-	-	APOC1,APOC1P1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	19:44919689	35285134	"Temprano-Sagrera G"
rs9982601-?	1E-23	-	NR	-	-	-	LINC00310,KCNE2	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	21:34226827	35285134	"Temprano-Sagrera G"
rs9970807-?	3E-18	-	NR	-	-	-	PLPP3	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	1:56499992	35285134	"Temprano-Sagrera G"
rs602633-?	9E-33	-	NR	-	-	-	CELSR2,PSRC1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	1:109278889	35285134	"Temprano-Sagrera G"
rs4656658-?	1E-9	-	NR	-	-	-	NME7,ATP1B1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	1:169181015	35285134	"Temprano-Sagrera G"
rs17464857-?	4E-10	-	NR	-	-	-	TAF1A	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	1:222589367	35285134	"Temprano-Sagrera G"
rs515135-?	4E-14	-	NR	-	-	-	APOB,TDRD15	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	2:21063185	35285134	"Temprano-Sagrera G"
rs6544713-?	9E-15	-	NR	-	-	-	ABCG8	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	2:43846742	35285134	"Temprano-Sagrera G"
rs1010-?	4E-16	-	NR	-	-	-	VAMP8	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	2:85581859	35285134	"Temprano-Sagrera G"
rs2252641-?	7E-10	-	NR	-	-	-	TEX41	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	2:145043894	35285134	"Temprano-Sagrera G"
rs2351524-?	2E-24	-	NR	-	-	-	NBEAL1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	2:203016269	35285134	"Temprano-Sagrera G"
rs4678145-?	5E-10	-	NR	-	-	-	UMPS	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	3:124731234	35285134	"Temprano-Sagrera G"
rs7621025-?	1E-11	-	NR	-	-	-	STAG1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	3:136553404	35285134	"Temprano-Sagrera G"
rs12695685-?	2E-12	-	NR	-	-	-	MRAS	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	3:138377255	35285134	"Temprano-Sagrera G"
rs355749-?	1E-11	-	NR	-	-	-	ARHGEF26	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	3:154254711	35285134	"Temprano-Sagrera G"
rs17263917-?	4E-10	-	NR	-	-	-	SNHG18,TAS2R1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	5:9552226	35285134	"Temprano-Sagrera G"
rs246600-?	3E-13	-	NR	-	-	-	ARHGAP26	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	5:143137332	35285134	"Temprano-Sagrera G"
rs8032315-?	4E-19	-	NR	-	-	-	FURIN	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	15:90875067	35285134	"Temprano-Sagrera G"
rs4887823-?	2E-12	-	NR	-	-	-	CFDP1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	16:75399176	35285134	"Temprano-Sagrera G"
rs11658797-?	1E-9	-	NR	-	-	-	SMG6	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	17:2185675	35285134	"Temprano-Sagrera G"
rs11079868-?	7E-10	-	NR	-	-	-	FLJ40194	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	17:49280607	35285134	"Temprano-Sagrera G"
rs6511720-?	1E-28	-	NR	-	-	-	LDLR	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	19:11091630	35285134	"Temprano-Sagrera G"
rs15052-?	4E-10	-	NR	-	-	-	TGFB1,HNRNPUL1	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	19:41307470	35285134	"Temprano-Sagrera G"
rs6857-?	9E-13	-	NR	-	-	-	NECTIN2	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	19:44888997	35285134	"Temprano-Sagrera G"
rs9982601-?	2E-23	-	NR	-	-	-	LINC00310,KCNE2	"Coronary artery disease or plasminogen activator inhibitor 1 levels (pleiotropy)"	"coronary artery disease,plasminogen activator inhibitor 1 measurement"	-	GCST90129548	21:34226827	35285134	"Temprano-Sagrera G"
rs28451064-?	3E-27	-	NR	-	-	-	LINC00310,KCNE2	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	21:34221526	35285134	"Temprano-Sagrera G"
rs9808651-?	1E-20	-	NR	-	-	-	LINC02940,RPL23AP12	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	21:39094542	35285134	"Temprano-Sagrera G"
rs68174505-?	5E-10	-	NR	-	-	-	ARSA,Y_RNA	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	22:50669644	35285134	"Temprano-Sagrera G"
rs11591147-?	4E-18	-	NR	-	-	-	PCSK9	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	1:55039974	35285134	"Temprano-Sagrera G"
rs55869368-?	7E-23	-	NR	-	-	-	PLPP3	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	1:56520961	35285134	"Temprano-Sagrera G"
rs1892534-?	3E-15	-	NR	-	-	-	LEPR	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	1:65640261	35285134	"Temprano-Sagrera G"
rs4970836-?	2E-38	-	NR	-	-	-	CELSR2,PSRC1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	1:109279175	35285134	"Temprano-Sagrera G"
rs61812598-?	1E-42	-	NR	-	-	-	IL6R	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	1:154447611	35285134	"Temprano-Sagrera G"
rs9970807-?	3E-18	-	NR	-	-	-	PLPP3	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	1:56499992	35285134	"Temprano-Sagrera G"
rs602633-?	6E-33	-	NR	-	-	-	CELSR2,PSRC1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	1:109278889	35285134	"Temprano-Sagrera G"
rs4656658-?	1E-9	-	NR	-	-	-	NME7,ATP1B1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	1:169181015	35285134	"Temprano-Sagrera G"
rs3002124-?	2E-12	-	NR	-	-	-	TAF1A	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	1:222574743	35285134	"Temprano-Sagrera G"
rs515135-?	4E-14	-	NR	-	-	-	APOB,TDRD15	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	2:21063185	35285134	"Temprano-Sagrera G"
rs6544713-?	8E-15	-	NR	-	-	-	ABCG8	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	2:43846742	35285134	"Temprano-Sagrera G"
rs1010-?	1E-16	-	NR	-	-	-	VAMP8	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	2:85581859	35285134	"Temprano-Sagrera G"
rs2252641-?	7E-10	-	NR	-	-	-	TEX41	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	2:145043894	35285134	"Temprano-Sagrera G"
rs2351524-?	2E-24	-	NR	-	-	-	NBEAL1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	2:203016269	35285134	"Temprano-Sagrera G"
rs4678145-?	5E-10	-	NR	-	-	-	UMPS	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	3:124731234	35285134	"Temprano-Sagrera G"
rs7621025-?	7E-12	-	NR	-	-	-	STAG1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	3:136553404	35285134	"Temprano-Sagrera G"
rs12695685-?	2E-12	-	NR	-	-	-	MRAS	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	3:138377255	35285134	"Temprano-Sagrera G"
rs355749-?	1E-11	-	NR	-	-	-	ARHGEF26	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	3:154254711	35285134	"Temprano-Sagrera G"
rs17263917-?	4E-10	-	NR	-	-	-	SNHG18,TAS2R1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	5:9552226	35285134	"Temprano-Sagrera G"
rs246600-?	3E-13	-	NR	-	-	-	ARHGAP26	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	5:143137332	35285134	"Temprano-Sagrera G"
rs4714955-?	3E-29	-	NR	-	-	-	PHACTR1	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	6:12903203	35285134	"Temprano-Sagrera G"
rs6941222-?	4E-10	-	NR	-	-	-	GPX6,OR2E1P	"Coronary artery disease or tissue plasminogen activator levels (pleiotropy)"	"tissue plasminogen activator measurement,coronary artery disease"	-	GCST90129547	6:28483605	35285134	"Temprano-Sagrera G"
rs148608463-?	2E-12	-	NR	-	-	-	HNF1A-AS1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	12:120975224	35285134	"Temprano-Sagrera G"
rs11057830-?	6E-12	-	NR	-	-	-	SCARB1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	12:124822507	35285134	"Temprano-Sagrera G"
rs9551465-?	7E-13	-	NR	-	-	-	FLT1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	13:28388620	35285134	"Temprano-Sagrera G"
rs11617955-?	2E-14	-	NR	-	-	-	COL4A1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	13:110165755	35285134	"Temprano-Sagrera G"
rs194715-?	2E-12	-	NR	-	-	-	ZFP36L1,MAGOH3P	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	14:68828405	35285134	"Temprano-Sagrera G"
rs112635299-?	1E-10	-	NR	-	-	-	SERPINA1,SERPINA2	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	14:94371805	35285134	"Temprano-Sagrera G"
rs12897285-?	6E-12	-	NR	-	-	-	HHIPL1	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	14:99657718	35285134	"Temprano-Sagrera G"
rs10467994-?	1E-11	-	NR	-	-	-	SPPL2A	"Coronary artery disease or fibrinogen levels (pleiotropy)"	"fibrinogen measurement,coronary artery disease"	-	GCST90129546	15:50716490	35285134	"Temprano-Sagrera G"
